model_url,specifications
https://www.mpb.com/en-eu/product/canon-eos-m200-ir-converted,"{'Built-In Bluetooth': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '6.1', 'USB Port Type': 'Micro B 2.0', 'Weight (Grams)': '299', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-S', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '120', 'Microphone Jack': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '143', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m2-ir-converted,"{'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4.6', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '274', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2013', 'Megapixels': '18', 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '31', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m-ir-converted,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4.3', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '262', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2012', 'Articulating LCD Screen': False, 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': False, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '31', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-m-astro-modified,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4.3', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '262', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF-M', 'Minimum ISO': '100', 'Camera Type': 'Mirrorless', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'None', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2012', 'Articulating LCD Screen': False, 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': False, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Autofocus Points': '31', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x9i,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '6', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '532', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2017', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '45', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x9,"{'Weight (Grams)': '453', 'Lens Mount': 'Canon EF', 'Camera Type': 'Digital SLR', 'Megapixels': '24', 'Sensor Format': 'APS-C', 'Sensor Type': 'CMOS', 'Articulating LCD Screen': True, 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Minimum Shutter Speed (x) [Seconds]': '30', 'LCD Resolution (Pixels)': '1040000', 'Storage Media Type': 'SD / SDHC / SDXC', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'File Format': 'JPEG + RAW', 'LCD Size (Inches)': '3', 'Viewfinder Coverage (%)': '95', 'Max FPS Max resolution': '1280×720 (HD)', 'Year of release': '2017'}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x8i,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '555', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2015', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '19', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x7i,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '580', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2012', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x6i,"{'Weight (Grams)': '575', 'Camera Type': 'Digital SLR', 'Megapixels': '18', 'Autofocus Points': '9', 'Maximum Frames Per Second': '5', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '12800', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF-S', 'Viewfinder Type': 'Optical', 'Viewfinder Coverage (%)': '95', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '100000', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Maximum Video Frame Rate (FPS)': '30', 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Year of release': '2012'}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x5,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '570', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2011', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '6400', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x4,"{'Built-In Bluetooth': False, 'Microphone Jack': True, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '4', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '530', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '60', 'Year of release': '2010', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '18', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '12800', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x3,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Max FPS Max resolution': '1280×720 (HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '525', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '920000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '30', 'Year of release': '2009', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '15', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '3200', 'Maximum Video Resolution': '1920×1080 (Full HD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x2,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Maximum Frames Per Second': '4', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '524', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': False, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC', 'LCD Resolution (Pixels)': '230000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Year of release': '2008', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '12', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': False, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '1600', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '3', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-x10,"{'Built-In Bluetooth': True, 'Microphone Jack': True, 'Max FPS Max resolution': '1920×1080 (Full HD)', 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '450', 'File Format': 'JPEG + RAW', 'Touchscreen': True, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '1040000', 'Viewfinder Type': 'Optical', 'Maximum Video Frame Rate (FPS)': '80', 'Year of release': '2019', 'Articulating LCD Screen': True, 'Shutter Rating (Life)': '100000', 'Megapixels': '24.2', 'Integrated cleaning': True, 'Hot Shoe Connection': True, 'Built-In Microphone': True, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '25600', 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': True, 'LCD Size (Inches)': '3', 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': True}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-m2,"{'Weight (Grams)': '387', 'Camera Type': 'Mirrorless', 'Megapixels': '24.1', 'Autofocus Points': '143', 'Maximum Frames Per Second': '10', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF-M', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '60', 'Built-In Bluetooth': True, 'Year of release': '2020'}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-m,"{'Weight (Grams)': '387', 'Camera Type': 'Mirrorless', 'Megapixels': '24.1', 'Autofocus Points': '143', 'Maximum Frames Per Second': '10', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '25600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF-M', 'Viewfinder Type': 'Electronic', 'Viewfinder Coverage (%)': '100', 'LCD Size (Inches)': '3', 'LCD Resolution (Pixels)': '1040000', 'Touchscreen': True, 'Articulating LCD Screen': True, 'Built-In Flash': True, 'Built-In Wi-Fi': True, 'Microphone Jack': True, 'Built-In Microphone': True, 'USB Port Type': 'Micro B 2.0', 'HDMI Port': True, 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Maximum Video Resolution': '3840×2160 (4K UHD)', 'Maximum Video Frame Rate (FPS)': '23.98', 'Max FPS Max resolution': '3840×2160 (4K UHD)', 'Built-In Bluetooth': True, 'Year of release': '2018'}"
https://www.mpb.com/en-eu/product/canon-kiss-f,"{'Weight (Grams)': '502', 'Camera Type': 'Digital SLR', 'Megapixels': '10.1', 'Autofocus Points': '7', 'Maximum Frames Per Second': '3', 'Sensor Format': 'APS-C', 'Minimum ISO': '100', 'Maximum ISO': '1600', 'Storage Media Type': 'SD / SDHC / SDXC', 'Lens Mount': 'Canon EF', 'Viewfinder Type': 'Optical', 'Viewfinder Coverage (%)': '95', 'LCD Size (Inches)': '2.5', 'LCD Resolution (Pixels)': '230000', 'Built-In Flash': True, 'USB Port Type': 'Mini type B 2.0', 'Hot Shoe Connection': True, 'File Format': 'JPEG + RAW', 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Flash Compatibility': 'Canon TTL', 'Shutter Rating (Life)': '100000', 'Sensor Type': 'CMOS', 'Live View': True, 'Integrated cleaning': True, 'Year of release': '2008'}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-digital-x,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Maximum Frames Per Second': '3', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '556', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': False, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'Cfast 2.0 & Compact Flash', 'LCD Resolution (Pixels)': '230000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Year of release': '2006', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '10', 'Integrated cleaning': False, 'Hot Shoe Connection': True, 'Built-In Microphone': False, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '1600', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '2.5', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '9', 'Flash Compatibility': 'Canon TTL', 'Live View': False}"
https://www.mpb.com/en-eu/product/canon-eos-kiss-digital,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '645', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '118000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Year of release': '2003', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '6', 'Integrated cleaning': False, 'Hot Shoe Connection': True, 'Built-In Microphone': False, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '1600', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '1.8', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '7', 'Flash Compatibility': 'Canon TTL', 'Live View': False}"
https://www.mpb.com/en-eu/product/canon-eos-digital-rebel,"{'Built-In Bluetooth': False, 'Microphone Jack': False, 'Maximum Frames Per Second': '5', 'USB Port Type': 'Mini type B 2.0', 'Weight (Grams)': '645', 'File Format': 'JPEG + RAW', 'Touchscreen': False, 'HDMI Port': True, 'Lens Mount': 'Canon EF', 'Minimum ISO': '100', 'Camera Type': 'Digital SLR', 'Storage Media Type': 'SD / SDHC / SDXC', 'LCD Resolution (Pixels)': '118000', 'Headphone Jack': False, 'Viewfinder Type': 'Optical', 'Year of release': '1990', 'Articulating LCD Screen': False, 'Shutter Rating (Life)': '100000', 'Megapixels': '6', 'Integrated cleaning': False, 'Hot Shoe Connection': True, 'Built-In Microphone': False, 'Minimum Shutter Speed (x) [Seconds]': '30', 'Maximum ISO': '1600', 'Sensor Type': 'CMOS', 'Built-In Wi-Fi': False, 'LCD Size (Inches)': '1.8', 'Built-In Flash': True, 'Sensor Format': 'APS-C', 'Maximum Shutter Speed (1/) [Seconds]': '1/4000', 'Viewfinder Coverage (%)': '95', 'Autofocus Points': '7', 'Flash Compatibility': 'Canon TTL', 'Live View': False}"
